personId,title1,title2,title3,title4,title5
1583464092462665913,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor
1598729374254679339,How to augment your career with leadership coaching,O que você deve fazer para se tornar um líder melhor?,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Former Google career coach shares a visual trick for figuring out what to do with your life
1623838599684589103,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Ray Kurzweil: The world isn't getting worse - our information is getting better,The Broken Window Theory,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Former Google career coach shares a visual trick for figuring out what to do with your life
1664519865534446095,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,"O meme 'Luiza, você está atenta?' explicou da melhor forma o machismo na área da tecnologia",Former Google career coach shares a visual trick for figuring out what to do with your life
1671960877913596679,Livro: Retrospectivas Divertidas,Ray Kurzweil: The world isn't getting worse - our information is getting better,10 Modern Software Over-Engineering Mistakes,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
1673026171377815127,A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Sua comunidade de Teste.,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
1693920335354805642,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,How it feels to learn Javascript in 2016,The hardest thing in computer science,Why Programmers Want Private Offices,Don't document your code. Code your documentation.
1697979965458795260,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Former Google career coach shares a visual trick for figuring out what to do with your life
1713887270044566468,Bot Engine,Mobile marketing statistics 2016,Running GV sprints inside corporates - learn from my mistakes - Sprint Stories,The technology behind preview photos,Former Google career coach shares a visual trick for figuring out what to do with your life
1716230101302949859,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Former Google career coach shares a visual trick for figuring out what to do with your life
1720358903345561796,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Ray Kurzweil: The world isn't getting worse - our information is getting better,10 Modern Software Over-Engineering Mistakes,Former Google career coach shares a visual trick for figuring out what to do with your life
1722265956540512475,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better
1748162647671155552,Embracing Agile,"Welcome to GoogleBank, Facebook Bank, Amazon Bank, and Apple Bank - Enrique Dans",Changing change management,Ray Kurzweil: The world isn't getting worse - our information is getting better,UX ou UI?
1754215888246437356,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
1757579228100504390,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,The hardest thing in computer science,Communication patterns in a Microservice world,Arquitetura de Microserviços habilitando APIs - Sensedia,Seniority
1761626329244869141,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",The Best Linux Distros of 2016,Progressive Web App - first introduced on Google I/O | airberlin,Android Studio 2.2,Shopping em BH terá fazenda urbana de 2.700 m²
1763748489948355015,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Criadas para casar,Former Google career coach shares a visual trick for figuring out what to do with your life
1766127404965083143,Java Garbage Collection Essencial,Discutindo Devops na Prática,Mastering Bash and Terminal,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
1766257854965201953,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Ray Kurzweil: The world isn't getting worse - our information is getting better,10 Modern Software Over-Engineering Mistakes,Things you probably didn't know you could do with Chrome's Developer Console,Former Google career coach shares a visual trick for figuring out what to do with your life
1771843275312644574,Como resolver conflitos no ambiente corporativo us,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,4 Reasons Managers Should Spend More Time on Coaching
1774767834306888507,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Former Google career coach shares a visual trick for figuring out what to do with your life
1786687931570279432,Cinco competências comportamentais para você ser um bom líder,O que você deve fazer para se tornar um líder melhor?,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor
1806521441217193155,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Former Google career coach shares a visual trick for figuring out what to do with your life
1811781596621121379,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
1842102772860934554,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",10 Modern Software Over-Engineering Mistakes,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
1842608769658022800,The brilliant mechanics of Pokémon Go,Ray Kurzweil: The world isn't getting worse - our information is getting better,10 Modern Software Over-Engineering Mistakes,WeChat's world,Former Google career coach shares a visual trick for figuring out what to do with your life
1859286169611301842,The rise of APIs,Changing change management,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça","Elektro, Google e Sama lideram entre as melhores empresas para trabalhar em 2016",Former Google career coach shares a visual trick for figuring out what to do with your life
1874422396201148365,Cinco competências comportamentais para você ser um bom líder,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
1877391915271243859,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Infográfico: Algoritmos para Aprendizado de Máquina,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,"Fundador da Netshoes fala ao E-Commerce Brasil sobre inovação, gestão de pessoas e futuro",Arquitetura de Microserviços habilitando APIs - Sensedia
1878936421026687751,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better
1895326251577378793,Cinco competências comportamentais para você ser um bom líder,"Welcome to GoogleBank, Facebook Bank, Amazon Bank, and Apple Bank - Enrique Dans",Changing change management,The Future of Digital Banking is Now,Livro: Retrospectivas Divertidas
1899177452305284666,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Este é o melhor jeito de entender como as mulheres sofrem machismo na área de TI,Shopping em BH terá fazenda urbana de 2.700 m²
1899224753659027997,10 Modern Software Over-Engineering Mistakes,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
1900641639431585863,A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
1904791658745350290,ITA está oferecendo 10 cursos gratuitos a distância - Engenharia é:,Livro: Retrospectivas Divertidas,Sua comunidade de Teste.,Como Usar o Git e o GitHub,BDD Best Practices and Guidelines - Testing Excellence
1908339160857512799,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Cinco competências comportamentais para você ser um bom líder,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Este é o melhor jeito de entender como as mulheres sofrem machismo na área de TI
1915826476552544131,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Why Programmers Want Private Offices,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
1929981821863611546,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Custo do Erro - Cinco motivos para investir em automação de testes
1949009070102523745,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",10 Modern Software Over-Engineering Mistakes,How it feels to learn Javascript in 2016,Seniority,Former Google career coach shares a visual trick for figuring out what to do with your life
1955391843391686864,Programação Reativa Funcional com RxJava,Advanced Android Espresso,Listas com RecyclerView - Android Dev BR,Don't document your code. Code your documentation.,My experience with Google's Associate Android Developer Certification
1960539917229374622,Como resolver conflitos no ambiente corporativo us,"Welcome to GoogleBank, Facebook Bank, Amazon Bank, and Apple Bank - Enrique Dans",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Former Google career coach shares a visual trick for figuring out what to do with your life
1961095124655762515,The brilliant mechanics of Pokémon Go,Ray Kurzweil: The world isn't getting worse - our information is getting better,10 Modern Software Over-Engineering Mistakes,Can Accenture Take Over Advertising?,WeChat's world
1962800348704770740,Agile: Falta competência nos testes,Livro: Retrospectivas Divertidas,Workshop de Design Thinking - Unicamp,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
1989391720504671111,"Welcome to GoogleBank, Facebook Bank, Amazon Bank, and Apple Bank - Enrique Dans","Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça","Docker - Build, Ship, and Run Any App, Anywhere",Arquitetura de Microserviços habilitando APIs - Sensedia,Former Google career coach shares a visual trick for figuring out what to do with your life
2002083152443772042,Cinco competências comportamentais para você ser um bom líder,Como resolver conflitos no ambiente corporativo us,A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Ray Kurzweil: The world isn't getting worse - our information is getting better
2007115637217432151,"Netflix says Geography, Age, and Gender are ""Garbage"" for Predicting Taste",The future of the shopping mall,A saga do jovem CEO da Dasa,Fusão de startups cria uma das maiores de tecnologia em saúde do Brasil,containerd - a core container runtime project for the industry - Docker Blog
2026153147373314589,How to augment your career with leadership coaching,Cinco competências comportamentais para você ser um bom líder,Dries Buytaert,Livro: Retrospectivas Divertidas,Former Google career coach shares a visual trick for figuring out what to do with your life
2027621318564862772,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",10 Modern Software Over-Engineering Mistakes,Java 8 Streams - A Deeper Approach About Performance Improvement,Don't document your code. Code your documentation.,When to make a Git Commit
2032181124951647555,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Former Google career coach shares a visual trick for figuring out what to do with your life
2047954150900722645,Cinco competências comportamentais para você ser um bom líder,Como resolver conflitos no ambiente corporativo us,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Former Google career coach shares a visual trick for figuring out what to do with your life
2053848386729583433,The Continuous Delivery Maturity Model,Monitoramento em tempo real com Elasticsearch e Kibana,Introducing LambCI - a serverless build system,Using Honcho to Create a Multi-Process Docker Container,"DevOps security requires new mindset and tools for visibility, automation"
2062590537770243336,A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
2062670502532932588,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online","Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",The brilliant mechanics of Pokémon Go,Squads não-suicidas - Hipsters #08,Former Google career coach shares a visual trick for figuring out what to do with your life
2092066876657604795,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Discutindo Devops na Prática,Don't document your code. Code your documentation.,When to make a Git Commit
2111379813881770134,Cientistas trabalham em técnica que permite imprimir alimentos,"Carne artificial acabará com o agronegócio brasileiro, afirma especialista","Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor
2128780309574257234,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Why Programmers Want Private Offices,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life,When to make a Git Commit
2146546851324474301,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
2152278030365935011,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Inteligência artificial da IBM criou 'trailer perfeito' para filme,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,How it feels to learn Javascript in 2016,Don't document your code. Code your documentation.
2153555832231871151,Ray Kurzweil: The world isn't getting worse - our information is getting better,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,"Microsoft anuncia Visual Studio para Mac, disponível ainda nesta semana | MacMagazine.com.br",Seniority,Don't document your code. Code your documentation.
2163532571118538108,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Former Google career coach shares a visual trick for figuring out what to do with your life
2170267568856347247,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,15 minutos sobre Docker,Usando o git add interativo,Don't document your code. Code your documentation.
2183860428276579583,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Why Programmers Want Private Offices,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
2195040187466632600,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Former Google career coach shares a visual trick for figuring out what to do with your life
2207651454681143681,"Inovador, Nubank ganha prêmio no Vale do Silício | EXAME.com",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
2210973389578562049,Cinco competências comportamentais para você ser um bom líder,Como resolver conflitos no ambiente corporativo us,O que você deve fazer para se tornar um líder melhor?,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas
2217185536926141514,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online","Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores
2217968793137479020,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
2242420380923780072,"Welcome to GoogleBank, Facebook Bank, Amazon Bank, and Apple Bank - Enrique Dans",Aposta na inovação,Mobile banking conquista o coração dos brasileiros,Livro: Retrospectivas Divertidas,Squads não-suicidas - Hipsters #08
2245571896327774249,YouTube's New Messenger Means You'll Never Have to Leave YouTube,"Google just open sourced something called 'Parsey McParseface,' and it could change AI forever",Google unveils a gigapixel 'Art Camera' that lets you view paintings down to the brushstrokes,O WhatsApp do Google chegou e se chama Allo,Embed charts from Google Sheets in Google Docs and Slides and update them with a single click
2257339578739986222,"GitLab launches Issue Boards, an open-source task management tool that resembles Trello",Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,New MacBook Pro is not a Laptop for Developers Anymore,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
2279740393166882579,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Ray Kurzweil: The world isn't getting worse - our information is getting better,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Why Programmers Want Private Offices,Former Google career coach shares a visual trick for figuring out what to do with your life
2284848438607709479,Porto Seguro compra carteira de seguros Auto da Chubb,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Itaú vende carteira de vida para Prudential | Sonho Seguro,Arquitetura de Microserviços habilitando APIs - Sensedia,Former Google career coach shares a visual trick for figuring out what to do with your life
2290322765105220968,10 Modern Software Over-Engineering Mistakes,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
2318971825420092215,A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
2320740534295635804,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",10 Modern Software Over-Engineering Mistakes,The Broken Window Theory,Custo do Erro - Cinco motivos para investir em automação de testes,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs
2320931034665819997,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Ray Kurzweil: The world isn't getting worse - our information is getting better,The Broken Window Theory,Former Google career coach shares a visual trick for figuring out what to do with your life
2349820930531316047,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",10 Modern Software Over-Engineering Mistakes,The Broken Window Theory,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
2356170304064762532,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,New MacBook Pro is not a Laptop for Developers Anymore,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life,When to make a Git Commit
2360366466703086037,"Franz - from idea to 10,000 daily active users in 26 days - Meet Franz",To bot or not to bot,Are Chatbots Really The Future Of Web Design?,Confused by blockchains? Revolution vs Evolution,Get ready for Google I/O 2016
2366804926588454563,Cinco competências comportamentais para você ser um bom líder,Livro: Retrospectivas Divertidas,Ray Kurzweil: The world isn't getting worse - our information is getting better,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Former Google career coach shares a visual trick for figuring out what to do with your life
2371321140062177199,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Advanced Android Espresso,The hardest thing in computer science,Things you probably didn't know you could do with Chrome's Developer Console,The technology behind preview photos
2382182321331880703,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Custo do Erro - Cinco motivos para investir em automação de testes,Don't document your code. Code your documentation.
2402294896098905529,The Best Linux Distros of 2016,Facebook is open-sourcing its AI bot-building research,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel",Restb.ai: Why custom computer vision as a service makes sense | ZDNet,Money 20/20 Panel: Artificial Intelligence and Machine Learning
2405211284771043881,10 Modern Software Over-Engineering Mistakes,The Broken Window Theory,Discutindo Devops na Prática,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
2406021340969268119,Agile: Falta competência nos testes,Sua comunidade de Teste.,Como Usar o Git e o GitHub,BDD Best Practices and Guidelines - Testing Excellence,Custo do Erro - Cinco motivos para investir em automação de testes
2416280733544962613,"Welcome to GoogleBank, Facebook Bank, Amazon Bank, and Apple Bank - Enrique Dans","Inovador, Nubank ganha prêmio no Vale do Silício | EXAME.com","Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Former Google career coach shares a visual trick for figuring out what to do with your life
2418539605878888070,Ray Kurzweil: The world isn't getting worse - our information is getting better,Custo do Erro - Cinco motivos para investir em automação de testes,Shopping em BH terá fazenda urbana de 2.700 m²,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
2440735228721719292,Cinco competências comportamentais para você ser um bom líder,A minha viagem à Maternidade #tetodomundo,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
2446947580409722972,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
2462105871733913255,Agronegócio mantém crescimento com tecnologia - inova.jor,"Carne artificial acabará com o agronegócio brasileiro, afirma especialista",Will blockchain drive the fourth Industrial Revolution?,Bayer propõe comprar Monsanto para formar a maior agroquímica do mundo,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça"
2504813350107957178,Mobile marketing statistics 2016,"Welcome to GoogleBank, Facebook Bank, Amazon Bank, and Apple Bank - Enrique Dans",Top 10 Intranet Trends of 2016,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Former Google career coach shares a visual trick for figuring out what to do with your life
2528171022748821985,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Sua comunidade de Teste.,Como Usar o Git e o GitHub,BDD Best Practices and Guidelines - Testing Excellence,15 minutos sobre Docker
2530443148414180019,Agile: Falta competência nos testes,Dicas avançadas de ruby (capybara/cucumber),Como Usar o Git e o GitHub,BDD Best Practices and Guidelines - Testing Excellence,Custo do Erro - Cinco motivos para investir em automação de testes
2542290381109225938,"Microsoft adquire LinkedIn por US$ 26,2 bilhões",The brilliant mechanics of Pokémon Go,Ray Kurzweil: The world isn't getting worse - our information is getting better,UX ou UI?,Former Google career coach shares a visual trick for figuring out what to do with your life
2551221442168658664,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online","Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",The brilliant mechanics of Pokémon Go,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Former Google career coach shares a visual trick for figuring out what to do with your life
2553895156129400476,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",10 Modern Software Over-Engineering Mistakes,Why Programmers Want Private Offices,Seniority,Former Google career coach shares a visual trick for figuring out what to do with your life
2568936369305837696,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Progressive Web App - first introduced on Google I/O | airberlin,Aposta na inovação,Android Studio 2.2,O chefe é gay. E daí?
2597011162480707820,Mobile marketing statistics 2016,Livro: Retrospectivas Divertidas,Ray Kurzweil: The world isn't getting worse - our information is getting better,UX ou UI?,Former Google career coach shares a visual trick for figuring out what to do with your life
2612012348742830907,Cinco competências comportamentais para você ser um bom líder,O que você deve fazer para se tornar um líder melhor?,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Former Google career coach shares a visual trick for figuring out what to do with your life
2652684983165843086,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
2653698047369148236,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Custo do Erro - Cinco motivos para investir em automação de testes,Why Programmers Want Private Offices,Former Google career coach shares a visual trick for figuring out what to do with your life,When to make a Git Commit
2682799999279860984,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online","Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
2698350543662359063,WeChat's competitor to Slack has arrived,Drupal and ambitious digital experiences,"How I built an app with 500,000 users in 5 days on a $100 server",Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
2710839964657524617,Como resolver conflitos no ambiente corporativo us,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better
2713917754652198595,Iniciando com o Docker: Criando suas próprias imagens - Tableless,The Best Linux Distros of 2016,Docker 1.12: Now with Built-in Orchestration!,Do You Suffer From Deployment Anxiety? - DZone DevOps,Former Google career coach shares a visual trick for figuring out what to do with your life
